customer_id,company_name,industry,company_size,country_code,country_name,signup_date,signup_source,is_active,churned_at,churn_reason,nps_score,plan_name,plan_tier,current_sub_status,current_mrr,total_events,total_sessions,avg_session_duration,distinct_features,total_ltv,ticket_count,escalated_tickets,avg_satisfaction,onboarding_steps_completed,is_churned,segment,segment_name,high_engagement,recency_days
431,ArcHQ,Healthcare,enterprise,US,United States,2025-06-30,paid_ads,True,,,10.0,Starter Plus,starter,active,15.83,37,32,1449.3243243243244,14,527.74,3.0,1.0,3.0,2.0,0,0,At-Risk / Dormant,0,247
432,Hub Platform,Finance,enterprise,FR,France,2024-03-11,referral,True,,,,Starter,starter,active,9.0,41,36,1603.1707317073171,13,3872.69,4.0,0.0,,5.0,0,2,Steady Users,0,183
433,BoltHub,Manufacturing,small,GB,United Kingdom,2025-07-19,referral,True,,,8.0,Professional Plus,professional,active,59.0,42,35,1617.857142857143,12,769.26,1.0,0.0,,5.0,0,0,At-Risk / Dormant,1,247
434,Meta Solutions,Logistics,small,US,United States,2023-06-14,partner,True,,,,Enterprise,enterprise,active,82.5,39,30,1220.7435897435898,12,2744.5999999999995,4.0,0.0,4.0,6.0,0,3,Steady Users,0,198
435,Link Hub,Technology,medium,GB,United Kingdom,2025-01-12,referral,False,2025-05-05 02:46:04,Outgrew the platform,,Starter Plus,starter,cancelled,19.0,45,34,1233.7333333333333,13,493.98,3.0,0.0,,6.0,1,1,Engaged Free/Low-Tier,1,191
436,CoreOps,Finance,enterprise,IN,India,2023-11-18,event,False,2024-03-12 16:26:32,Outgrew the platform,6.0,Free,free,cancelled,0.0,49,40,1482.5102040816328,13,671.6800000000001,5.0,2.0,4.0,7.0,1,1,Engaged Free/Low-Tier,1,180
437,Ultra IO,Healthcare,medium,DE,Germany,2024-02-22,partner,True,,,,Free,free,active,0.0,35,30,1377.9142857142858,13,334.41,7.0,0.0,3.5,4.0,0,3,Steady Users,0,183
438,EdgeIO,Marketing,small,US,United States,2023-03-29,referral,False,2024-12-31 07:38:17,Budget cuts,,Starter,starter,cancelled,9.0,32,23,1207.6875,14,628.3,3.0,0.0,3.0,6.0,1,0,At-Risk / Dormant,0,220
439,Meta Works,E-commerce,medium,AU,Australia,2025-02-23,organic,True,,,9.0,Professional,professional,active,39.0,33,26,1194.6060606060605,13,1054.01,8.0,0.0,3.5,6.0,0,3,Steady Users,0,188
440,WaveIO,Manufacturing,medium,JP,Japan,2023-08-25,organic,True,,,3.0,Enterprise Custom,enterprise,active,199.0,37,30,1413.1081081081081,14,4868.37,4.0,1.0,,5.0,0,2,Steady Users,0,172
441,LunaLogic,Marketing,small,DE,Germany,2025-03-22,event,True,,,7.0,Free,free,active,0.0,41,30,1221.6829268292684,14,1764.29,4.0,1.0,,5.0,0,0,At-Risk / Dormant,0,326
442,Warp AI,Manufacturing,small,AU,Australia,2024-07-24,paid_ads,True,,,,Professional,professional,active,39.0,47,36,1534.723404255319,13,2326.2200000000003,5.0,0.0,4.0,5.0,0,1,Engaged Free/Low-Tier,1,175
443,Trek Logic,Consulting,enterprise,US,United States,2024-05-02,event,True,,,2.0,Starter,starter,active,8.5,36,30,1662.638888888889,13,1606.1200000000001,5.0,0.0,3.0,4.0,0,3,Steady Users,0,176
444,NexusOps,Education,small,US,United States,2024-08-20,organic,False,2025-06-11 01:28:57,Budget cuts,2.0,Free,free,cancelled,0.0,35,31,1599.4857142857143,14,3749.5799999999995,5.0,0.0,4.0,2.0,1,2,Steady Users,0,186
445,Pulse Platform,E-commerce,large,DE,Germany,2023-06-23,organic,False,2024-12-10 14:31:01,Too expensive,7.0,Enterprise Custom,enterprise,cancelled,199.0,28,25,1844.8214285714287,11,2359.89,7.0,2.0,3.6666666666666665,3.0,1,3,Steady Users,0,182
446,RushLabs,Real Estate,small,IN,India,2024-11-22,organic,True,,,9.0,Free,free,active,0.0,51,39,1414.4313725490197,14,5306.26,6.0,2.0,2.5,3.0,0,2,Steady Users,1,197
447,Beam Software,Consulting,large,US,United States,2024-02-16,referral,True,,,,Starter,starter,active,12.0,50,37,1299.6,13,337.11,4.0,0.0,3.5,4.0,0,1,Engaged Free/Low-Tier,1,179
448,Vertex Analytics,Healthcare,medium,JP,Japan,2023-11-04,organic,True,,,5.0,Starter,starter,active,10.0,37,29,1451.7837837837837,12,3312.2400000000002,8.0,0.0,2.75,4.0,0,3,Steady Users,0,189
449,QuarkGroup,Logistics,enterprise,JP,Japan,2023-08-07,referral,True,,,,Free,free,active,0.0,43,32,1511.3023255813953,14,1067.41,6.0,0.0,,4.0,0,1,Engaged Free/Low-Tier,1,180
450,RushStack,Real Estate,enterprise,AU,Australia,2023-09-04,organic,False,2025-03-19 07:02:29,,2.0,Starter,starter,cancelled,8.5,37,32,1657.2702702702702,13,1141.61,5.0,2.0,5.0,5.0,1,0,At-Risk / Dormant,0,228
451,Arc Analytics,Retail,small,SG,Singapore,2023-07-16,organic,False,2024-12-09 09:47:29,Not enough users,10.0,Free,free,cancelled,0.0,41,32,1711.5121951219512,13,1045.63,5.0,0.0,3.0,4.0,1,0,At-Risk / Dormant,0,234
452,Rush Digital,Technology,small,DE,Germany,2023-02-26,referral,True,,,8.0,Free,free,active,0.0,32,26,1758.0625,12,1319.89,9.0,1.0,4.333333333333333,5.0,0,3,Steady Users,0,221
453,ArcStudio,Telecommunications,small,AU,Australia,2025-08-13,partner,False,2025-10-06 10:45:19,Not enough users,,Professional Plus,professional,cancelled,59.0,39,32,1545.871794871795,14,531.56,5.0,0.0,4.5,4.0,1,1,Engaged Free/Low-Tier,0,174
454,MistSystems,Marketing,small,BR,Brazil,2023-04-20,organic,False,2024-07-19 11:51:59,Not enough users,7.0,Free,free,cancelled,0.0,31,27,1448.9032258064517,13,416.53,4.0,1.0,3.0,4.0,1,0,At-Risk / Dormant,0,260
455,HubWorks,Consulting,large,GB,United Kingdom,2023-01-22,organic,True,,,,Professional,professional,active,32.5,54,41,1268.5925925925926,14,3069.06,10.0,0.0,1.3333333333333333,6.0,0,2,Steady Users,1,237
456,VineOps,Technology,large,SG,Singapore,2024-12-02,organic,False,2025-04-02 19:14:20,Not enough users,8.0,Free,free,cancelled,0.0,45,34,1216.2888888888888,13,875.6,7.0,1.0,5.0,5.0,1,1,Engaged Free/Low-Tier,1,195
457,Warp Platform,Education,small,US,United States,2023-10-08,referral,True,,,,Free,free,active,0.0,41,35,1463.0731707317073,14,714.98,9.0,0.0,4.666666666666667,4.0,0,1,Engaged Free/Low-Tier,0,184
458,VertexNet,Telecommunications,enterprise,US,United States,2025-01-16,referral,True,,,,Starter,starter,active,12.0,41,29,1271.1707317073171,13,2795.01,9.0,0.0,4.5,2.0,0,2,Steady Users,0,171
459,SageLabs,Logistics,large,US,United States,2023-11-09,paid_ads,True,,,4.0,Enterprise,enterprise,active,82.5,33,23,1089.3333333333333,12,135.01999999999998,3.0,1.0,3.0,3.0,0,3,Steady Users,0,226
460,MistOps,Marketing,medium,CA,Canada,2025-03-29,organic,True,,,7.0,Professional,professional,active,32.5,41,34,1476.439024390244,13,668.22,6.0,1.0,4.0,3.0,0,1,Engaged Free/Low-Tier,0,182
461,Bolt Dynamics,Logistics,medium,SG,Singapore,2024-09-24,organic,True,,,3.0,Professional Plus,professional,active,59.0,44,33,1290.090909090909,13,334.62,1.0,0.0,1.0,6.0,0,1,Engaged Free/Low-Tier,1,211
462,Trek Dev,Manufacturing,enterprise,CA,Canada,2025-06-01,organic,True,,,9.0,Starter Plus,starter,active,15.83,44,38,1425.5454545454545,13,950.0,5.0,0.0,,6.0,0,1,Engaged Free/Low-Tier,1,205
463,IonCorp,Real Estate,small,DE,Germany,2025-09-26,partner,True,,,,Starter,starter,active,10.0,50,43,1566.8,14,5114.41,7.0,1.0,4.5,3.0,0,2,Steady Users,1,201
464,Ion Works,Legal,medium,SG,Singapore,2023-04-08,referral,True,,,10.0,Professional,professional,active,39.0,42,33,1512.095238095238,13,770.21,3.0,0.0,5.0,4.0,0,1,Engaged Free/Low-Tier,1,206
465,MistNet,Technology,small,DE,Germany,2025-07-02,referral,True,,,6.0,Enterprise,enterprise,active,99.0,31,23,1254.1290322580646,11,2052.81,4.0,0.0,,5.0,0,3,Steady Users,0,211
466,Ultra Net,Media,medium,US,United States,2025-05-04,event,True,,,7.0,Starter Plus,starter,active,19.0,42,30,854.452380952381,14,1471.56,9.0,0.0,4.0,4.0,0,1,Engaged Free/Low-Tier,1,173
467,NexusHub,Media,small,AU,Australia,2025-08-03,organic,True,,,,Starter,starter,active,12.0,45,29,1304.9555555555555,14,3299.5000000000005,3.0,0.0,4.0,2.0,0,2,Steady Users,1,180
468,Drift Corp,Healthcare,medium,US,United States,2025-05-16,partner,True,,,6.0,Professional,professional,active,39.0,38,30,1327.0,13,1364.31,7.0,1.0,,4.0,0,3,Steady Users,0,217
469,SyncSolutions,Legal,medium,DE,Germany,2024-08-07,referral,False,2024-11-04 16:19:00,Missing features,,Professional Plus,professional,cancelled,49.17,49,37,1438.0204081632653,13,1050.1399999999999,3.0,0.0,2.0,2.0,1,1,Engaged Free/Low-Tier,1,190
470,Rift Systems,Manufacturing,small,BR,Brazil,2025-09-05,organic,True,,,,Free,free,active,0.0,38,34,1684.3157894736842,12,1316.4499999999998,3.0,0.0,3.0,6.0,0,3,Steady Users,0,182
471,CloudStack,Consulting,small,FR,France,2023-10-17,organic,True,,,2.0,Starter,starter,active,12.0,38,30,1443.7631578947369,14,3108.57,8.0,0.0,,4.0,0,2,Steady Users,0,181
472,Pulse Hub,Retail,medium,US,United States,2025-09-04,organic,True,,,7.0,Professional,professional,active,26.0,31,24,1559.8064516129032,12,750.46,4.0,0.0,5.0,4.0,0,3,Steady Users,0,192
473,VineCloud,Real Estate,small,IN,India,2024-02-02,organic,True,,,7.0,Starter Plus,starter,active,19.0,48,42,1393.8333333333333,14,140.07,2.0,0.0,,5.0,0,1,Engaged Free/Low-Tier,1,175
474,Onyx Corp,Healthcare,small,JP,Japan,2024-06-23,organic,True,,,6.0,Starter,starter,active,10.0,36,27,1373.1666666666667,13,1003.81,7.0,1.0,4.0,3.0,0,3,Steady Users,0,215
475,IonOps,Retail,small,JP,Japan,2024-06-06,event,True,,,8.0,Professional Plus,professional,paused,49.17,46,36,1596.7608695652175,13,946.85,3.0,1.0,4.5,4.0,0,1,Engaged Free/Low-Tier,1,193
476,WaveAnalytics,Insurance,medium,US,United States,2023-02-16,referral,False,2024-06-22 09:06:13,Company closed,3.0,Starter,starter,cancelled,12.0,35,29,1254.6,14,1597.3,8.0,1.0,5.0,3.0,1,0,At-Risk / Dormant,0,249
477,Vine Group,Education,enterprise,SG,Singapore,2024-05-03,referral,True,,,8.0,Starter,starter,active,12.0,46,34,1277.2391304347825,13,1437.5900000000001,3.0,1.0,4.0,4.0,0,0,At-Risk / Dormant,1,235
478,TidalGroup,Real Estate,small,FR,France,2023-01-15,organic,False,2023-03-10 16:14:41,,,Starter,starter,cancelled,12.0,44,34,1295.25,13,96.66,10.0,0.0,5.0,5.0,1,1,Engaged Free/Low-Tier,1,178
479,NovaIO,Logistics,small,AU,Australia,2024-04-19,referral,False,2025-04-11 16:23:55,Too expensive,8.0,Enterprise Custom,enterprise,cancelled,199.0,45,34,1633.888888888889,14,994.6,8.0,1.0,5.0,4.0,1,1,Engaged Free/Low-Tier,1,218
480,Zen AI,Marketing,small,US,United States,2024-09-02,organic,True,,,,Enterprise,enterprise,active,99.0,53,42,1231.7358490566037,13,347.78,3.0,0.0,5.0,4.0,0,1,Engaged Free/Low-Tier,1,180
481,FluxLogic,Real Estate,large,BR,Brazil,2024-03-08,organic,True,,,6.0,Enterprise,enterprise,active,99.0,34,30,1286.1764705882354,10,679.41,2.0,0.0,,2.0,0,3,Steady Users,0,227
482,EchoSystems,Logistics,small,CA,Canada,2024-03-24,organic,True,,,10.0,Professional,professional,active,39.0,55,43,1503.4545454545455,14,401.90000000000003,9.0,2.0,3.0,4.0,0,1,Engaged Free/Low-Tier,1,182
483,IonCloud,Manufacturing,medium,SG,Singapore,2023-10-17,paid_ads,True,,,7.0,Professional Plus,professional,active,59.0,34,26,1266.735294117647,14,1911.81,1.0,0.0,,6.0,0,1,Engaged Free/Low-Tier,0,181
484,GridCorp,Consulting,small,GB,United Kingdom,2023-06-28,organic,True,,,,Starter Plus,starter,active,15.83,35,25,1541.2,12,1027.6100000000001,7.0,3.0,2.5,1.0,0,0,At-Risk / Dormant,0,257
485,EdgeWorks,Real Estate,small,US,United States,2025-02-27,referral,True,,,4.0,Professional Plus,professional,active,49.17,46,34,1080.3695652173913,13,2002.7,4.0,2.0,,4.0,0,0,At-Risk / Dormant,1,246
486,TrekAI,Consulting,enterprise,CA,Canada,2025-05-28,organic,True,,,,Enterprise,enterprise,active,99.0,38,26,1189.8947368421052,14,912.29,5.0,0.0,4.0,4.0,0,1,Engaged Free/Low-Tier,0,219
487,Hub Software,Telecommunications,small,US,United States,2023-04-12,referral,False,2024-11-27 01:05:41,Company closed,,Starter Plus,starter,cancelled,15.83,33,26,1542.6969696969697,14,3187.4199999999996,2.0,0.0,,5.0,1,0,At-Risk / Dormant,0,231
488,MetaHQ,Insurance,enterprise,US,United States,2023-09-30,organic,True,,,,Free,free,active,0.0,33,28,1651.7575757575758,12,4379.0,6.0,0.0,3.0,4.0,0,2,Steady Users,0,198
489,Warp Hub,Media,medium,GB,United Kingdom,2024-06-12,paid_ads,True,,,1.0,Free,free,active,0.0,41,34,1531.9268292682927,14,3955.7799999999997,4.0,1.0,4.0,3.0,0,2,Steady Users,0,226
490,ZealLabs,Media,small,US,United States,2025-02-16,event,False,2025-05-15 14:58:31,Integration issues,4.0,Enterprise Custom,enterprise,cancelled,199.0,49,39,1695.6734693877552,14,940.33,10.0,1.0,4.0,4.0,1,1,Engaged Free/Low-Tier,1,195
491,ArcLogic,Legal,medium,DE,Germany,2024-09-17,referral,True,,,,Free,free,paused,0.0,38,30,1508.7631578947369,13,3545.67,4.0,0.0,5.0,5.0,0,2,Steady Users,0,200
492,NexusGroup,Legal,small,SG,Singapore,2024-02-04,paid_ads,True,,,,Starter,starter,active,10.8,38,28,1515.421052631579,12,1296.79,5.0,0.0,,5.0,0,3,Steady Users,0,189
493,Flow Dev,Media,small,JP,Japan,2025-05-02,referral,True,,,,Professional,professional,active,39.0,34,28,1702.5588235294117,13,2344.66,8.0,1.0,4.0,6.0,0,3,Steady Users,0,175
494,UnitAI,Education,large,JP,Japan,2024-08-09,partner,True,,,10.0,Free,free,active,0.0,43,30,1168.6744186046512,14,1157.1,3.0,1.0,,4.0,0,1,Engaged Free/Low-Tier,1,179
495,Trek Ventures,Logistics,small,FR,France,2025-04-22,organic,True,,,4.0,Professional,professional,active,39.0,45,35,1501.9555555555555,14,1014.39,3.0,0.0,3.5,4.0,0,1,Engaged Free/Low-Tier,1,179
496,Beam Digital,Consulting,small,CA,Canada,2024-02-09,referral,True,,,8.0,Starter Plus,starter,active,19.0,50,29,1101.52,14,1377.32,8.0,1.0,3.5,3.0,0,0,At-Risk / Dormant,1,297
497,HiveSystems,Consulting,medium,US,United States,2024-02-23,referral,False,2025-01-05 01:34:54,Integration issues,3.0,Free,free,cancelled,0.0,47,38,1580.4255319148936,14,3224.98,5.0,0.0,3.5,4.0,1,2,Steady Users,1,179
498,XenonCloud,Education,small,CA,Canada,2025-07-04,referral,True,,,5.0,Professional,professional,active,39.0,46,37,1567.0869565217392,14,6685.66,4.0,1.0,5.0,3.0,0,2,Steady Users,1,204
499,AcmeSystems,Healthcare,enterprise,US,United States,2024-05-01,paid_ads,True,,,,Starter,starter,active,12.0,47,35,1350.0212765957447,14,1000.0899999999999,6.0,1.0,,4.0,0,1,Engaged Free/Low-Tier,1,189
500,WarpDigital,Consulting,enterprise,CA,Canada,2024-11-11,organic,True,,,10.0,Professional Plus,professional,active,49.17,44,38,1358.9545454545455,14,766.09,3.0,0.0,1.0,4.0,0,0,At-Risk / Dormant,1,270
501,Flow Solutions,Legal,small,BR,Brazil,2023-03-29,partner,False,2025-08-16 17:02:52,Integration issues,,Free,free,cancelled,0.0,33,30,1653.7272727272727,14,1142.8,5.0,2.0,4.0,4.0,1,1,Engaged Free/Low-Tier,0,172
502,WarpIO,Technology,small,SG,Singapore,2024-12-23,organic,True,,,3.0,Free,free,active,0.0,39,31,1355.5128205128206,13,5098.49,4.0,0.0,2.0,4.0,0,2,Steady Users,0,203
503,Bolt Works,Manufacturing,small,AU,Australia,2024-07-08,event,False,2024-11-26 20:59:35,No longer needed,0.0,Professional,professional,cancelled,39.0,44,31,1146.1363636363637,14,702.9,5.0,0.0,,5.0,1,1,Engaged Free/Low-Tier,1,212
504,Nexus Works,Finance,small,FR,France,2023-09-22,referral,True,,,,Enterprise,enterprise,active,89.1,37,30,1158.027027027027,12,733.81,3.0,0.0,4.0,6.0,0,0,At-Risk / Dormant,0,270
505,Mist Ventures,E-commerce,medium,JP,Japan,2024-07-20,partner,True,,,7.0,Free,free,paused,0.0,37,31,1640.5135135135135,12,488.43,7.0,0.0,4.5,2.0,0,3,Steady Users,0,192
506,BoltAnalytics,Real Estate,large,US,United States,2024-04-01,organic,False,2025-09-06 20:09:08,Outgrew the platform,10.0,Starter,starter,cancelled,12.0,37,28,1183.918918918919,13,668.82,9.0,0.0,3.3333333333333335,5.0,1,3,Steady Users,0,207
507,IrisSolutions,Media,medium,JP,Japan,2025-09-22,organic,False,2025-10-22 17:31:38,Not enough users,1.0,Starter Plus,starter,cancelled,14.25,43,39,1563.860465116279,13,993.97,2.0,0.0,4.0,4.0,1,1,Engaged Free/Low-Tier,1,186
508,Glow Cloud,Technology,small,FR,France,2025-01-12,organic,True,,,7.0,Professional Plus,professional,active,50.15,35,27,1362.8285714285714,11,1964.39,7.0,1.0,4.0,4.0,0,3,Steady Users,0,178
509,WarpNet,E-commerce,large,IN,India,2023-05-17,organic,True,,,7.0,Professional Plus,professional,active,59.0,46,37,1473.6304347826087,13,691.56,4.0,0.0,3.0,3.0,0,0,At-Risk / Dormant,1,239
510,RiftSolutions,Telecommunications,large,FR,France,2025-07-02,referral,True,,,,Starter,starter,active,10.0,46,39,1538.391304347826,13,411.5,9.0,0.0,3.3333333333333335,5.0,0,1,Engaged Free/Low-Tier,1,181
511,WaveLogic,Marketing,medium,US,United States,2025-08-16,event,False,2025-09-15 10:54:32,Missing features,,Free,free,cancelled,0.0,48,36,1303.25,13,1011.9399999999999,6.0,0.0,,4.0,1,1,Engaged Free/Low-Tier,1,173
512,RiftNet,Healthcare,enterprise,BR,Brazil,2023-02-07,partner,True,,,,Starter,starter,active,8.5,48,38,1469.5416666666667,14,1823.39,7.0,3.0,3.6666666666666665,4.0,0,1,Engaged Free/Low-Tier,1,176
513,AcmeSoftware,Logistics,medium,US,United States,2025-01-26,paid_ads,True,,,,Free,free,active,0.0,41,32,1379.5365853658536,13,733.27,3.0,0.0,,2.0,0,1,Engaged Free/Low-Tier,0,192
514,Edge Digital,Education,medium,GB,United Kingdom,2024-12-10,referral,True,,,,Professional,professional,active,39.0,37,29,1596.4864864864865,13,1103.3899999999999,5.0,1.0,,5.0,0,3,Steady Users,0,173
515,AcmeCorp,Logistics,small,IN,India,2024-06-13,partner,True,,,,Professional,professional,active,32.5,32,23,1257.65625,13,2048.87,7.0,0.0,5.0,6.0,0,0,At-Risk / Dormant,0,234
516,DataAnalytics,Media,medium,IN,India,2025-01-25,referral,True,,,,Professional Plus,professional,active,41.79,34,26,1555.3235294117646,13,634.66,3.0,0.0,,4.0,0,0,At-Risk / Dormant,0,220
517,Tidal Tech,Logistics,large,US,United States,2023-09-11,organic,False,2024-04-13 03:20:15,Company closed,,Enterprise,enterprise,cancelled,99.0,46,38,1532.0217391304348,12,996.53,5.0,0.0,3.5,6.0,1,3,Steady Users,1,185
518,HivePlatform,Insurance,medium,BR,Brazil,2023-03-04,referral,True,,,10.0,Starter Plus,starter,active,19.0,46,33,1315.391304347826,13,2681.52,6.0,3.0,4.666666666666667,4.0,0,2,Steady Users,1,173
519,IonAI,Consulting,small,DE,Germany,2023-10-29,organic,True,,,8.0,Starter,starter,active,12.0,43,35,1562.046511627907,13,718.5300000000001,5.0,1.0,2.0,4.0,0,1,Engaged Free/Low-Tier,1,210
520,OrbitGroup,Real Estate,small,CA,Canada,2024-10-28,referral,True,,,,Professional,professional,active,32.5,46,37,1495.9347826086957,14,2720.2,4.0,0.0,3.0,4.0,0,2,Steady Users,1,189
521,HiveWorks,Healthcare,small,US,United States,2023-05-10,referral,True,,,7.0,Starter,starter,active,10.0,54,42,1466.7962962962963,14,709.11,6.0,1.0,4.0,6.0,0,1,Engaged Free/Low-Tier,1,196
522,GlowStack,Education,medium,JP,Japan,2025-09-20,organic,False,2025-10-27 02:48:46,,,Professional,professional,cancelled,35.1,38,22,1105.157894736842,13,1098.54,4.0,0.0,4.333333333333333,6.0,1,3,Steady Users,0,187
523,PulseDev,Media,enterprise,US,United States,2023-12-16,referral,False,2025-01-18 12:09:28,,,Starter,starter,cancelled,12.0,36,28,1396.361111111111,13,230.23,2.0,0.0,,4.0,1,3,Steady Users,0,190
524,LinkVentures,Real Estate,small,AU,Australia,2025-07-31,partner,False,2025-09-20 15:41:10,,4.0,Free,free,cancelled,0.0,53,43,1578.6792452830189,14,4668.39,3.0,0.0,5.0,4.0,1,2,Steady Users,1,179
525,VertexPro,Manufacturing,small,US,United States,2024-03-26,partner,False,2025-07-23 21:59:08,,10.0,Enterprise,enterprise,cancelled,82.5,41,31,1731.6341463414635,13,326.99,3.0,0.0,4.5,5.0,1,1,Engaged Free/Low-Tier,0,183
526,Quark Pro,Finance,small,JP,Japan,2023-01-22,referral,True,,,8.0,Free,free,active,0.0,47,34,1273.1914893617022,14,2682.58,9.0,1.0,3.0,5.0,0,1,Engaged Free/Low-Tier,1,184
527,VertexSoftware,E-commerce,small,IN,India,2025-06-18,paid_ads,True,,,10.0,Professional Plus,professional,active,49.17,35,27,1585.4285714285713,13,520.33,2.0,0.0,,6.0,0,3,Steady Users,0,187
528,MetaSoftware,Legal,small,IN,India,2024-08-24,event,False,2025-05-09 11:57:49,,1.0,Free,free,cancelled,0.0,45,37,1417.6,12,2446.8,5.0,0.0,,3.0,1,3,Steady Users,1,178
529,IonDev,Telecommunications,medium,GB,United Kingdom,2024-06-04,organic,True,,,,Starter,starter,active,10.0,53,44,1712.1509433962265,14,1139.35,5.0,0.0,4.0,0.0,0,1,Engaged Free/Low-Tier,1,193
530,FluxDev,Marketing,large,IN,India,2024-02-15,organic,True,,,,Starter,starter,active,9.0,36,33,1987.888888888889,13,2296.38,2.0,0.0,,5.0,0,0,At-Risk / Dormant,0,218
531,NovaPlatform,Consulting,enterprise,GB,United Kingdom,2025-05-12,referral,True,,,4.0,Free,free,active,0.0,37,24,1108.8648648648648,14,3436.61,4.0,0.0,3.5,2.0,0,0,At-Risk / Dormant,0,238
532,SyncHQ,E-commerce,medium,US,United States,2024-01-12,paid_ads,True,,,7.0,Starter,starter,active,10.0,37,27,1191.8648648648648,12,139.17000000000002,9.0,1.0,4.0,5.0,0,3,Steady Users,0,189
533,Edge Studio,Telecommunications,small,DE,Germany,2023-04-11,organic,False,2024-11-20 14:36:17,Too expensive,2.0,Starter,starter,cancelled,8.0,28,24,1438.892857142857,12,2727.69,4.0,0.0,4.5,4.0,1,3,Steady Users,0,227
534,QuarkCloud,Insurance,large,DE,Germany,2023-01-09,organic,True,,,6.0,Professional Plus,professional,active,59.0,53,44,1432.5849056603774,13,2233.0,2.0,0.0,,7.0,0,1,Engaged Free/Low-Tier,1,225
535,ZenVentures,Technology,medium,SG,Singapore,2025-02-06,referral,True,,,8.0,Professional Plus,professional,active,49.17,48,40,1468.25,13,677.09,7.0,1.0,1.0,5.0,0,1,Engaged Free/Low-Tier,1,191
536,UnitHQ,Healthcare,small,GB,United Kingdom,2024-07-25,event,False,2024-12-09 22:13:11,Integration issues,,Enterprise,enterprise,cancelled,99.0,43,33,1630.860465116279,14,1753.8899999999999,6.0,0.0,,3.0,1,1,Engaged Free/Low-Tier,1,176
537,VineLabs,Logistics,enterprise,IN,India,2024-12-08,organic,True,,,1.0,Starter,starter,active,12.0,48,37,1308.4166666666667,13,2465.5499999999997,3.0,0.0,5.0,7.0,0,1,Engaged Free/Low-Tier,1,197
538,IonDigital,Marketing,medium,SG,Singapore,2023-07-29,referral,True,,,7.0,Professional,professional,active,39.0,52,42,1441.673076923077,13,2350.94,9.0,2.0,,6.0,0,1,Engaged Free/Low-Tier,1,182
539,GridWorks,Consulting,large,DE,Germany,2024-09-09,organic,True,,,2.0,Enterprise,enterprise,active,82.5,35,27,1476.7142857142858,12,789.34,10.0,1.0,3.8,2.0,0,3,Steady Users,0,181
540,Quest Dev,Healthcare,medium,US,United States,2023-04-24,organic,False,2025-03-03 23:34:29,Not enough users,,Free,free,cancelled,0.0,33,26,1513.7878787878788,11,3481.52,3.0,0.0,4.0,5.0,1,0,At-Risk / Dormant,0,259
