ticket_id,customer_id,member_id,category,priority,status,subject,created_at,first_response_at,resolved_at,satisfaction_score,escalated,tags,company_name,is_active,plan_id,plan_tier
1962,775,,feature_request,medium,in_progress,Cannot login to dashboard,2023-08-13 18:56:36,2023-08-14 09:56:36,,,False,urgent;feature;integration,HubSoftware,True,2,starter
1963,385,4879.0,technical,medium,open,Cannot login to dashboard,2024-10-25 13:28:58,,,,False,enterprise,WarpCorp,True,6,enterprise
1964,591,7609.0,feature_request,critical,in_progress,Integration with Slack not working,2024-10-25 20:33:39,2024-10-25 21:07:39,,,False,,ArcDigital,True,2,starter
1965,20,400.0,data_export,high,open,GDPR data export request,2025-08-11 12:17:25,,,,False,,AcmeHQ,True,6,enterprise
1966,56,922.0,data_export,medium,closed,Duplicate notifications being sent,2025-05-16 13:27:35,2025-05-17 06:27:35,2025-05-23 17:27:35,,False,gdpr,Flow Works,True,5,professional
1967,797,,data_export,low,open,Integration with Slack not working,2025-06-13 03:38:13,,,,False,billing,EdgeHub,True,2,starter
1968,660,8486.0,data_export,medium,resolved,Time tracking sync issues,2023-08-15 17:59:39,2023-08-17 01:59:39,2023-08-19 19:59:39,2.0,False,,Nova Ops,True,2,starter
1969,706,,performance,medium,waiting_on_customer,Data import from CSV failing,2025-08-19 10:50:40,2025-08-21 22:50:40,,,False,technical;urgent;enterprise;bug,TrekGroup,True,1,free
1970,985,,feature_request,high,in_progress,GDPR data export request,2025-09-22 14:39:09,2025-09-22 16:39:09,,,False,,CloudIO,True,2,starter
1971,761,,billing,low,waiting_on_customer,Export failing for large datasets,2025-07-01 03:14:23,2025-07-02 20:14:23,,,False,"mobile , performance , migration , security",EchoDigital,True,2,starter
1972,993,,account,medium,resolved,API rate limiting issues,2025-09-17 20:06:05,2025-09-18 00:06:05,2025-09-24 12:06:05,4.0,False,"sso,ux,billing,urgent",Bolt Hub,True,4,professional
1973,508,6444.0,security,medium,waiting_on_customer,API rate limiting issues,2025-10-28 19:42:17,2025-10-30 05:42:17,,,False,sso,Glow Cloud,True,5,professional
1974,1098,,performance,low,open,Slow loading on project boards,2025-03-25 17:14:29,,,,False,mobile,SageLogic,True,3,starter
1975,533,6772.0,api,medium,closed,Duplicate notifications being sent,2025-10-13 08:01:04,2025-10-13 21:01:04,2025-10-18 03:01:04,5.0,False,feature;urgent;enterprise;technical,Edge Studio,False,2,starter
1976,882,,account,low,closed,Slow loading on project boards,2025-05-27 22:21:18,2025-05-30 03:21:18,2025-06-01 01:21:18,,False,sso;urgent,JetPlatform,True,5,professional
1977,174,2555.0,data_export,high,closed,Integration with Slack not working,2025-08-08 12:52:45,2025-08-08 17:52:45,2025-08-10 16:52:45,,False,"migration,urgent,sso,billing,migration",NexusLogic,False,5,professional
1978,456,5854.0,feature_request,low,open,Cannot login to dashboard,2025-08-06 12:54:58,,,,False,"api, mobile, training",VineOps,False,1,free
1979,311,4108.0,onboarding,medium,waiting_on_customer,Export failing for large datasets,2025-04-19 17:50:05,2025-04-22 07:50:05,,,False,performance,LinkGroup,True,6,enterprise
1980,767,,billing,low,closed,White label logo not displaying,2024-11-16 01:41:32,2024-11-16 08:41:32,2024-11-18 04:41:32,,False,,Mist Solutions,True,7,enterprise
1981,409,5181.0,onboarding,low,open,Data import from CSV failing,2024-06-17 23:52:39,,,,False,,EchoPro,False,1,free
1982,288,3929.0,onboarding,medium,open,Export failing for large datasets,2024-02-24 17:46:56,,,,False,"enterprise,onboarding,feature,enterprise",FlowIO,True,1,free
1983,346,4385.0,account,low,resolved,Custom workflow automation broken,2025-07-19 03:54:43,2025-07-21 09:54:43,2025-07-22 19:54:43,3.0,False,bug,SageHub,False,1,free
1984,261,3637.0,billing,medium,open,Permission settings not saving,2025-04-20 16:30:58,,,,False,"gdpr , bug , performance , documentation",JetAI,True,1,free
1985,45,771.0,data_export,low,in_progress,Feature request: dark mode,2025-02-01 17:31:40,2025-02-02 12:31:40,,,False,migration;gdpr;ux;performance;migration,JadeLabs,True,1,free
1986,490,6233.0,billing,critical,closed,Feature request: dark mode,2025-10-30 04:21:08,2025-10-30 06:11:08,2025-11-05 12:11:08,4.0,False,security,ZealLabs,False,7,enterprise
1987,416,5246.0,performance,critical,closed,SSO configuration help needed,2025-10-16 14:46:30,2025-10-16 15:35:30,2025-10-22 06:35:30,3.0,False,performance,NovaDev,False,4,professional
1988,1190,,api,medium,open,SSO configuration help needed,2025-08-10 08:06:24,,,,False,integration,Ion Corp,True,6,enterprise
1989,195,2758.0,account,medium,open,Need to add more team members,2025-07-09 02:05:51,,,,False,"billing,gdpr,api,urgent",Kite Analytics,False,6,enterprise
1990,203,2885.0,onboarding,low,closed,Integration with Slack not working,2025-08-24 02:21:42,2025-08-26 21:21:42,2025-08-27 05:21:42,3.0,False,"security , urgent , onboarding , performance , security",Tidal Analytics,True,2,starter
1991,468,6039.0,account,medium,in_progress,Data import from CSV failing,2025-08-24 05:24:31,2025-08-26 08:24:31,,,False,"feature , technical , billing , documentation",Drift Corp,True,4,professional
1992,785,,onboarding,medium,in_progress,API rate limiting issues,2025-09-18 01:16:42,2025-09-20 10:16:42,,,False,ux,MistWorks,True,4,professional
1993,374,4776.0,billing,critical,waiting_on_customer,Account merge request,2024-11-10 12:20:05,2024-11-10 14:14:05,,,False,billing,UltraIO,False,1,free
1994,1123,,technical,critical,open,Data import from CSV failing,2025-07-30 18:14:21,,,,True,"export, urgent, export",IonLabs,True,5,professional
1995,1112,,technical,medium,in_progress,Cannot login to dashboard,2024-03-25 08:31:39,2024-03-26 18:31:39,,,False,,SyncDev,False,1,free
1996,1125,,account,high,in_progress,Audit log access denied,2025-08-07 19:06:08,2025-08-08 02:06:08,,,False,,SyncLogic,True,3,starter
1997,919,,onboarding,high,open,Need to add more team members,2024-11-11 07:58:52,,,,False,"migration,performance,feature,migration",OrbitPro,True,6,enterprise
1998,263,3685.0,security,medium,resolved,Time tracking sync issues,2025-09-03 19:39:53,2025-09-04 20:39:53,2025-09-11 13:39:53,5.0,False,ux,WarpVentures,True,5,professional
1999,731,,feature_request,critical,open,Cannot login to dashboard,2025-06-27 05:21:50,,,,True,"urgent, billing, integration",Yield Stack,True,7,enterprise
2000,38,679.0,feature_request,medium,open,Permission settings not saving,2025-07-15 08:48:36,,,,False,"integration,gdpr",FlowStack,True,6,enterprise
2001,1189,,security,high,waiting_on_customer,API rate limiting issues,2024-05-09 09:31:34,2024-05-09 20:31:34,,,False,"security,enterprise,bug,billing",Cloud Solutions,True,5,professional
2002,736,,performance,medium,in_progress,Report generation timeout,2025-02-23 04:14:52,2025-02-24 22:14:52,,,False,"onboarding, onboarding",AcmeAI,True,5,professional
2003,732,,integration,critical,open,Slow loading on project boards,2025-06-03 12:33:49,,,,True,"ux , api , performance",SyncCorp,True,1,free
2004,503,6400.0,billing,high,resolved,Data import from CSV failing,2025-08-21 12:25:50,2025-08-21 15:25:50,2025-08-26 02:25:50,,False,"api, documentation, integration",Bolt Works,False,4,professional
2005,325,4190.0,billing,medium,in_progress,Data import from CSV failing,2025-04-06 21:25:52,2025-04-07 14:25:52,,,False,api,Trek Tech,True,4,professional
2006,1135,,onboarding,low,waiting_on_customer,Billing discrepancy on latest invoice,2025-05-07 07:12:57,2025-05-09 14:12:57,,,False,migration,CoreAnalytics,False,1,free
2007,717,,onboarding,high,waiting_on_customer,Billing discrepancy on latest invoice,2025-08-19 10:09:00,2025-08-19 20:09:00,,,True,,Edge Platform,True,5,professional
2008,1047,,onboarding,low,resolved,Gantt chart not rendering correctly,2024-06-10 04:31:44,2024-06-10 10:31:44,2024-06-13 22:31:44,4.0,False,,DataWorks,True,5,professional
2009,1016,,feature_request,high,waiting_on_customer,API rate limiting issues,2024-07-10 22:41:21,2024-07-11 01:41:21,,,False,,Iris Studio,True,5,professional
2010,747,,security,low,in_progress,Audit log access denied,2025-02-20 14:58:15,2025-02-22 13:58:15,,,False,,Meta Analytics,True,4,professional
2011,1105,,onboarding,high,in_progress,Need help with API authentication,2025-06-17 00:15:26,2025-06-17 06:15:26,,,True,"billing,export,onboarding",EchoNet,True,4,professional
2012,759,,performance,low,open,Webhook delivery failures,2024-07-26 06:22:01,,,,False,"mobile,export,gdpr",LinkStudio,True,1,free
2013,655,8437.0,data_export,low,closed,Custom workflow automation broken,2024-09-30 14:35:48,2024-10-01 05:35:48,2024-10-04 13:35:48,2.0,False,"onboarding,enterprise",QuestVentures,True,7,enterprise
2014,1037,,data_export,medium,open,Need help with API authentication,2024-12-10 08:23:23,,,,False,"export,bug",SageStack,False,3,starter
2015,1096,,billing,medium,in_progress,Cannot login to dashboard,2025-08-05 04:18:11,2025-08-05 17:18:11,,,False,onboarding;performance,OnyxLogic,True,3,starter
2016,97,1445.0,performance,low,in_progress,Webhook delivery failures,2023-08-22 05:32:10,2023-08-22 12:32:10,,,False,,QuestWorks,True,2,starter
2017,294,3952.0,feature_request,high,open,Audit log access denied,2025-09-17 10:53:59,,,,True,"migration , ux , mobile",UnitLogic,False,5,professional
2018,611,7812.0,billing,low,closed,Duplicate notifications being sent,2025-01-26 08:54:17,2025-01-28 07:54:17,2025-02-02 06:54:17,,False,"ux , enterprise , onboarding , integration",RiftDynamics,False,1,free
2019,385,4893.0,integration,critical,waiting_on_customer,Cannot login to dashboard,2025-01-16 11:57:33,2025-01-16 13:37:33,,,True,ux;sso;documentation,WarpCorp,True,6,enterprise
2020,734,,data_export,low,waiting_on_customer,Need to add more team members,2024-03-02 09:43:11,2024-03-05 07:43:11,,,False,,KeenSolutions,True,5,professional
2021,246,3450.0,performance,high,resolved,Permission settings not saving,2025-08-09 05:48:12,2025-08-09 15:48:12,2025-08-12 16:48:12,,True,"feature, enterprise, migration, feature",Luna AI,False,2,starter
2022,722,,api,medium,open,Time tracking sync issues,2023-06-15 13:41:21,,,,False,training;feature,Sage Dynamics,True,4,professional
2023,53,866.0,feature_request,low,open,Feature request: dark mode,2025-04-17 08:08:18,,,,False,performance;mobile,MistPro,True,1,free
2024,191,2723.0,account,medium,resolved,Duplicate notifications being sent,2024-08-30 03:49:08,2024-08-31 21:49:08,2024-09-01 15:49:08,,False,integration,Data Logic,True,2,starter
2025,744,,billing,medium,in_progress,Gantt chart not rendering correctly,2025-07-28 06:18:06,2025-07-30 08:18:06,,,False,,CloudCorp,True,6,enterprise
2026,352,4497.0,onboarding,medium,waiting_on_customer,Data import from CSV failing,2025-09-14 08:14:31,2025-09-16 15:14:31,,,False,"technical, bug",UnitDev,False,1,free
2027,94,1425.0,billing,medium,resolved,Need to add more team members,2024-12-22 12:08:55,2024-12-24 08:08:55,2024-12-26 21:08:55,5.0,False,urgent,OnyxStack,False,1,free
2028,22,461.0,technical,medium,open,Feature request: dark mode,2024-09-02 12:35:17,,,,False,"migration, migration",Onyx Analytics,True,5,professional
2029,808,,security,medium,in_progress,Time tracking sync issues,2024-08-31 11:25:43,2024-09-01 05:25:43,,,False,,BoltLogic,True,3,starter
2030,584,7544.0,security,low,closed,Cannot login to dashboard,2025-09-30 07:55:26,2025-10-01 09:55:26,2025-10-06 02:55:26,,False,"ux , gdpr , billing",Flow Systems,True,4,professional
2031,1061,,technical,medium,waiting_on_customer,Export failing for large datasets,2025-08-21 02:09:46,2025-08-21 11:09:46,,,False,onboarding,Vine Pro,True,2,starter
2032,1118,,performance,low,in_progress,Permission settings not saving,2025-05-08 15:35:13,2025-05-10 18:35:13,,,False,,JadeCloud,True,1,free
2033,1002,,api,high,in_progress,Report generation timeout,2025-03-06 15:17:19,2025-03-06 20:17:19,,,False,"migration , documentation , bug , technical",RushWorks,False,4,professional
2034,837,,data_export,high,waiting_on_customer,White label logo not displaying,2024-12-26 12:27:19,2024-12-26 18:27:19,,,False,bug,Mist Platform,True,1,free
2035,1037,,performance,medium,in_progress,Mobile app crashes on Android,2025-06-15 03:19:13,2025-06-15 07:19:13,,,False,,SageStack,False,3,starter
2036,471,6055.0,integration,critical,in_progress,API rate limiting issues,2025-03-22 15:15:57,2025-03-22 16:56:57,,,False,"performance , gdpr",CloudStack,True,2,starter
2037,9,142.0,account,low,resolved,Account merge request,2025-06-30 00:36:24,2025-07-02 00:36:24,2025-07-02 11:36:24,4.0,False,,Iris Hub,True,1,free
2038,719,,api,low,waiting_on_customer,SSO configuration help needed,2024-10-03 19:10:09,2024-10-05 00:10:09,,,False,"onboarding , migration , sso",GlowTech,True,2,starter
2039,67,1064.0,integration,low,resolved,GDPR data export request,2025-08-09 20:50:28,2025-08-12 18:50:28,2025-08-19 07:50:28,,False,enterprise;sso;gdpr;api;enterprise,Quest Logic,True,1,free
2040,338,4326.0,data_export,low,waiting_on_customer,Integration with Slack not working,2025-08-28 22:15:17,2025-08-31 20:15:17,,,False,,JadeIO,False,6,enterprise
2041,186,2686.0,onboarding,low,waiting_on_customer,Mobile app crashes on Android,2025-08-27 21:52:38,2025-08-29 13:52:38,,,False,"urgent, training",AcmeLabs,False,2,starter
2042,853,,onboarding,medium,waiting_on_customer,White label logo not displaying,2025-04-06 03:19:53,2025-04-09 01:19:53,,,False,bug,PeakPro,True,2,starter
2043,1076,,api,medium,closed,Report generation timeout,2025-03-15 07:41:38,2025-03-16 07:41:38,2025-03-19 10:41:38,,False,"technical, security, api, urgent",Zen Solutions,True,4,professional
2044,162,2348.0,feature_request,critical,in_progress,GDPR data export request,2025-01-02 19:42:56,2025-01-02 21:33:56,,,False,"security , performance",FlowStudio,True,2,starter
2045,807,,account,low,closed,Webhook delivery failures,2025-08-14 14:47:23,2025-08-16 20:47:23,2025-08-22 20:47:23,4.0,False,bug;training,WarpTech,False,6,enterprise
2046,822,,onboarding,low,resolved,Cannot downgrade plan,2024-06-23 18:41:41,2024-06-25 10:41:41,2024-06-25 20:41:41,,False,"documentation , gdpr , performance",GlowSolutions,True,2,starter
2047,389,4916.0,integration,medium,resolved,Data import from CSV failing,2024-09-16 08:02:16,2024-09-16 11:02:16,2024-09-16 12:02:16,,False,"integration,feature",CloudLabs,False,1,free
2048,575,7427.0,onboarding,low,closed,GDPR data export request,2024-08-07 03:31:40,2024-08-09 05:31:40,2024-08-14 10:31:40,3.0,False,"migration , documentation , feature , bug",VineVentures,False,6,enterprise
2049,931,,api,medium,in_progress,Feature request: dark mode,2025-10-18 14:20:30,2025-10-19 10:20:30,,,False,technical,Ultra Studio,True,1,free
2050,969,,technical,high,in_progress,White label logo not displaying,2025-09-28 22:32:27,2025-09-29 00:32:27,,,False,"bug , feature , mobile , documentation",PulseCloud,True,4,professional
2051,177,2592.0,account,high,closed,Need to add more team members,2025-06-12 09:02:22,2025-06-12 18:02:22,2025-06-19 08:02:22,,False,"bug,mobile,migration",Iris Cloud,True,3,starter
2052,71,1097.0,technical,medium,open,Custom workflow automation broken,2024-09-23 19:52:06,,,,False,"feature,api,performance",LinkLogic,True,7,enterprise
2053,1102,,performance,medium,open,Need help with API authentication,2024-12-12 01:57:56,,,,False,"training,technical",QuarkLogic,True,2,starter
2054,883,,api,medium,waiting_on_customer,Slow loading on project boards,2025-10-06 21:26:04,2025-10-07 08:26:04,,,False,"feature,api",OrbitWorks,True,7,enterprise
2055,505,6414.0,onboarding,low,resolved,Custom workflow automation broken,2025-04-11 16:46:26,2025-04-13 23:46:26,2025-04-19 10:46:26,4.0,False,"performance,mobile,integration",Mist Ventures,True,1,free
2056,948,,feature_request,high,waiting_on_customer,Duplicate notifications being sent,2025-07-20 23:27:25,2025-07-21 03:27:25,,,False,mobile,OrbitPlatform,False,6,enterprise
2057,1004,,security,medium,in_progress,Need help with API authentication,2024-06-08 00:15:45,2024-06-08 09:15:45,,,False,"integration, sso, technical",MetaPlatform,True,5,professional
2058,648,8403.0,api,high,in_progress,Export failing for large datasets,2025-09-24 22:59:26,2025-09-25 08:59:26,,,True,urgent,DriftCorp,True,2,starter
2059,635,8157.0,security,high,waiting_on_customer,Billing discrepancy on latest invoice,2024-03-28 03:02:40,2024-03-28 11:02:40,,,False,"mobile , onboarding",Tidal Dynamics,True,1,free
2060,623,7934.0,security,high,waiting_on_customer,Integration with Slack not working,2024-10-11 10:15:56,2024-10-11 14:15:56,,,True,,FluxCorp,True,4,professional
2061,1046,,integration,medium,open,Data import from CSV failing,2025-09-30 01:28:49,,,,False,gdpr,JadeAI,True,1,free
2062,1143,,integration,low,waiting_on_customer,Account merge request,2025-06-17 18:04:54,2025-06-19 04:04:54,,,False,"export,enterprise,feature",Bolt Logic,True,5,professional
2063,1146,,security,medium,resolved,Cannot login to dashboard,2025-10-11 19:27:04,2025-10-12 02:27:04,2025-10-14 18:27:04,5.0,False,urgent;feature;export,Vine AI,True,3,starter
2064,227,3203.0,onboarding,critical,open,Webhook delivery failures,2023-12-31 23:21:07,,,,False,technical,DataDev,True,2,starter
2065,172,2516.0,feature_request,medium,closed,Data import from CSV failing,2025-02-08 17:53:09,2025-02-11 13:53:09,2025-02-12 09:53:09,,False,mobile,JadeSolutions,True,1,free
